beta	a	b	lmax	sigmaT/((4 pi)/k^2)	DeltasigmaT	delta_lmax	counter
3.981071705534973	0.025118864315095794	199.05358527674866	24	21.372433595448662	0.00028544734265135285	-0.08071172847657192	10
4.786300923226385	0.02089296130854039	239.31504616131923	24	24.197644856686754	0.00035929205302538567	-0.09663745923285197	10
5.754399373371572	0.017378008287493744	287.7199686685786	25	27.271355150043586	0.00030794290699267786	-0.09338584707461517	10
6.918309709189363	0.01445439770745928	345.91548545946813	26	30.59506636986961	0.0002652184717179235	-0.09030662566478194	10
8.317637711026709	0.012022644346174132	415.8818855513355	26	34.16810656606133	0.0003376756578176404	-0.10805565909518582	10
10.	0.01	500.	27	38.013170928014745	0.0002934152273639055	-0.104568358833589	10
12.02264434617413	0.008317637711026709	601.1322173087066	27	42.11772764621455	0.00037548139798350823	-0.12501804404082903	10
14.45439770745928	0.006918309709189362	722.7198853729641	28	46.50968980501914	0.00032888612983961705	-0.12106647076667915	10
17.378008287493763	0.005754399373371566	868.9004143746881	28	51.16876095983612	0.00042247132915199445	-0.14460567267430458	10
20.892961308540407	0.004786300923226381	1044.6480654270204	29	56.13032667773202	0.00037270391616324027	-0.1401264940537383	10
25.11886431509582	0.00398107170553497	1255.943215754791	30	61.38411766860635	0.0003298824934832483	-0.13585728685258425	10
30.199517204020193	0.003311311214825908	1509.9758602010097	30	66.91526443710518	0.0004262118562532556	-0.16211302882501774	10
36.30780547701018	0.0027542287033381634	1815.390273850509	31	72.76805354841085	0.0003795782399162305	-0.1572681787032387	10
43.65158322401656	0.0022908676527677745	2182.579161200828	31	78.89971714996604	0.0004909970327202782	-0.18742969008613786	10
52.48074602497723	0.0019054607179632484	2624.0373012488612	32	85.36855694466172	0.00043969253539421094	-0.18193307211291995	10
63.0957344480193	0.001584893192461114	3154.786722400965	33	92.15074438452947	0.0003947461123797751	-0.17667425697580533	10
75.85775750291836	0.0013182567385564073	3792.887875145918	33	99.21460540862743	0.0005119974091951938	-0.21028979534564612	10
91.20108393559097	0.001096478196143185	4560.054196779549	34	106.63508356429497	0.0004619056347037785	-0.20432149511581502	10
109.64781961431851	0.0009120108393559097	5482.390980715925	34	114.33128062220679	0.0005983843333071409	-0.24281189774921602	10
131.82567385564073	0.0007585775750291836	6591.283692782036	35	122.40317128277604	0.0005423044755804485	-0.2360471881485239	10
158.48931924611142	0.000630957344480193	7924.465962305571	36	130.8044084176498	0.0004924133675786308	-0.22955311954979	10
190.54607179632484	0.0005248074602497723	9527.303589816242	36	139.4752680781983	0.0006379228654017131	-0.27235517363735534	10
229.08676527677747	0.0004365158322401656	11454.338263838874	37	148.5451582116851	0.0005815741381902166	-0.2649973182189014	10
275.4228703338169	0.000363078054770101	13771.143516690845	38	157.95218819063913	0.0005311033256123193	-0.2579205929300957	10
331.1311214825914	0.0003019951720402013	16556.55607412957	38	167.61730530549445	0.0006871893775360203	-0.30546221924803396	10
398.1071705534977	0.0002511886431509577	19905.358527674885	39	177.7079651769517	0.0006298182445389223	-0.2974513547322974	10
478.630092322638	0.0002089296130854041	23931.5046161319	40	188.14248572171178	0.0005780670825094472	-0.28973289288865156	10
