beta	a	b	lmax	sigmaT/((4 pi)/k^2)	DeltasigmaT	delta_lmax	counter
691.8309709189363	0.0722719885372964	0.13836619418378726	10	1.661698696097886e-6	9.330586168030132e-6	-4.828688360348623e-6	10
831.7637711026708	0.06011322173087065	0.16635275422053417	10	2.3418381046329178e-6	3.953574565215284e-7	-5.3943022141002175e-6	10
1000.	0.05	0.2	10	3.2866405971626606e-6	1.335172405334066e-6	-5.612342686221418e-6	10
1202.2644346174131	0.04158818855513354	0.24045288692348263	10	4.586936770676201e-6	5.809174451786552e-7	-4.821171741139764e-6	10
1445.439770745928	0.034591548545946815	0.2890879541491856	10	6.366565820185975e-6	1.5307890121695103e-7	-5.484089658831932e-6	10
1737.8008287493763	0.028771996866857833	0.34756016574987525	10	8.7723953612098e-6	4.0186328090703323e-7	-5.419583620307511e-6	10
2089.2961308540407	0.0239315046161319	0.4178592261708082	10	0.00001199269467654198	3.995088897455789e-7	-5.4417247269116065e-6	10
2511.886431509582	0.019905358527674846	0.5023772863019165	10	0.00001625315055986696	5.263136901552831e-7	-5.233604154861058e-6	10
3019.951720402019	0.01655655607412954	0.6039903440804039	10	0.00002182264988556244	1.3205332098360848e-7	-5.134259945730875e-6	10
3630.7805477010174	0.013771143516690816	0.7261561095402035	10	0.000028993390379214708	7.042331035976492e-10	-5.697749323551261e-6	10
4365.158322401666	0.011454338263838848	0.8730316644803332	10	0.00003809236321735671	3.0773057519681667e-7	-5.059979586793212e-6	10
5248.074602497723	0.00952730358981624	1.0496149204995446	10	0.000049453653740936455	6.398375176494888e-9	-6.029319358956674e-6	10
6309.57344480193	0.007924465962305569	1.261914688960386	10	0.00006342444947450275	8.011256975539193e-9	-5.345585781235076e-6	10
7585.775750291836	0.006591283692782037	1.5171551500583673	10	0.00008032427236839669	2.9260652564379917e-8	-5.470567086789661e-6	10
9120.108393559096	0.005482390980715926	1.8240216787118193	10	0.00010045702267950112	1.1721903857534008e-8	-5.46467661651435e-6	10
10964.78196143185	0.004560054196779548	2.19295639228637	10	0.00012407605270661296	1.8809119209180082e-8	-5.553056614729155e-6	10
13182.567385564074	0.0037928878751459175	2.636513477112815	10	0.00015141053729082976	1.1319725817398047e-10	-5.7253958312508015e-6	10
15848.93192461114	0.0031547867224009647	3.1697863849222285	10	0.0001826472410118351	3.085167489213518e-9	-5.812516509512013e-6	10
19054.607179632483	0.0026240373012488614	3.8109214359264967	10	0.00021794138475036222	4.20624143360755e-9	-5.617727715764282e-6	10
22908.676527677748	0.0021825791612008283	4.58173530553555	10	0.00025742845804294486	4.880640476816757e-8	-5.378096624531003e-6	10
27542.28703338169	0.001815390273850505	5.508457406676338	10	0.0003012171672917116	3.153319795902827e-8	-4.925925691925371e-6	10
33113.11214825915	0.0015099758602010063	6.62262242965183	10	0.00034936988245720397	1.7491632869185452e-9	-5.502709496179366e-6	10
39810.71705534977	0.0012559432157547886	7.962143411069954	10	0.00040211998548959107	1.836857984748946e-8	-5.093844172662734e-6	10
47863.0092322638	0.0010446480654270204	9.572601846452761	10	0.00045944560654942907	2.668415563673676e-8	-5.263045640972458e-6	10
57543.993733715666	0.000868900414374688	11.508798746743134	10	0.0005214792898372479	9.077932366017639e-9	-5.25510809873842e-6	10
69183.09709189362	0.000722719885372964	13.836619418378724	10	0.000588220805216038	1.0434627734879886e-8	-5.117170869222901e-6	10
83176.37711026709	0.0006011322173087065	16.635275422053418	10	0.0006598839881732479	1.061671133575976e-8	-5.394656353299031e-6	10
100000.	0.0005	20.	10	0.0007364409222200309	9.172659248656325e-11	-5.7353864769302216e-6	10
