beta	a	b	lmax	sigmav/((4 pi)/k^2)	Deltasigmav	delta_lmax	counter
25.11886431509582	0.19905358527674843	0.5023772863019165	10	0.001054957168351071	9.043786903187978e-10	-5.7822691315312155e-6	10
30.199517204020193	0.16556556074129536	0.603990344080404	10	0.001416683446488642	3.2739045427769508e-9	-5.615314325373345e-6	10
36.30780547701018	0.13771143516690815	0.7261561095402037	10	0.0018818729487664627	4.333741497416804e-10	-5.602107070324797e-6	10
43.65158322401656	0.11454338263838873	0.8730316644803314	10	0.00247326401118645	1.5990049667022569e-9	-5.118773531869687e-6	10
52.48074602497723	0.0952730358981624	1.0496149204995449	10	0.003212208037013352	8.662071214621075e-10	-5.548358069277778e-6	10
63.0957344480193	0.0792446596230557	1.2619146889603863	10	0.004120846603525269	1.5755590518096927e-9	-5.407464419950434e-6	10
75.85775750291836	0.06591283692782036	1.5171551500583675	10	0.005220295445195917	1.3346462921871025e-10	-5.402802238252968e-6	10
91.20108393559097	0.054823909807159246	1.8240216787118197	10	0.006529756833424986	1.0023657321545399e-9	-5.465734269926046e-6	10
109.64781961431851	0.04560054196779548	2.1929563922863706	10	0.008062794133508099	1.2766326639894764e-9	-5.217653291399407e-6	10
131.82567385564073	0.03792887875145918	2.636513477112815	10	0.009840420479051846	6.13106701424827e-10	-5.696027381194813e-6	10
158.48931924611142	0.031547867224009644	3.169786384922229	10	0.011870284762098029	6.267424565352107e-10	-5.364479437376502e-6	10
190.54607179632484	0.02624037301248861	3.8109214359264976	10	0.014161294117791396	2.9952947751563547e-10	-5.097463245257375e-6	10
229.08676527677747	0.02182579161200828	4.58173530553555	10	0.016715672763960278	4.238028192153108e-10	-5.331065435988375e-6	10
275.4228703338169	0.018153902738505052	5.508457406676339	10	0.019551205475442195	4.0679747458874824e-10	-5.562320075037317e-6	10
331.1311214825914	0.015099758602010066	6.6226224296518295	10	0.022665220121369685	3.0087458975390104e-10	-5.3406172034603344e-6	10
398.1071705534977	0.012559432157547885	7.962143411069956	10	0.02606187493002703	3.708153964612939e-12	-5.387001521051432e-6	10
478.630092322638	0.010446480654270203	9.572601846452763	10	0.029744373547090485	2.5009553066682585e-10	-5.020577081994463e-6	10
575.4399373371566	0.008689004143746881	11.508798746743134	10	0.03371298551895387	5.1428889879937795e-12	-6.023410729347664e-6	10
691.8309709189363	0.00722719885372964	13.836619418378728	10	0.037976236266973565	1.8651030003784145e-10	-5.300168158249578e-6	10
831.7637711026708	0.006011322173087066	16.63527542205342	10	0.04253142335533968	2.568694841285693e-10	-5.260847983092776e-6	10
1000.	0.005	20.000000000000004	10	0.04737871275945976	2.0361007744258091e-10	-5.104465048706898e-6	10
1202.2644346174131	0.004158818855513354	24.04528869234827	10	0.05251892652132306	2.5901153185317194e-11	-5.7010761611489395e-6	10
1445.439770745928	0.0034591548545946814	28.908795414918565	10	0.05795076640117535	2.2025997078336634e-11	-5.459534797866519e-6	10
1737.8008287493763	0.002877199686685783	34.756016574987534	10	0.06367627551795324	1.6602318281452485e-10	-5.078659192253237e-6	10
2089.2961308540407	0.0023931504616131905	41.78592261708082	10	0.06969190142627736	3.396809028689274e-11	-5.7652348295029516e-6	10
2511.886431509582	0.0019905358527674845	50.237728630191654	10	0.07599599610336821	1.4593189651885495e-10	-5.195441802929642e-6	10
3019.951720402019	0.001655655607412954	60.39903440804039	10	0.0825865408067831	5.662522462990479e-11	-5.320760281970224e-6	10
3630.7805477010174	0.0013771143516690817	72.61561095402037	10	0.08946094294167031	1.753906784389263e-10	-4.909534891694365e-6	10
4365.158322401666	0.0011454338263838849	87.30316644803334	10	0.09661608812310721	1.0106130370498242e-10	-5.400684182089628e-6	10
5248.074602497723	0.000952730358981624	104.96149204995449	10	0.10404869054688587	2.38604922282196e-11	-5.515308104796012e-6	10
6309.57344480193	0.0007924465962305569	126.19146889603863	10	0.11175501646320951	1.5120099367371382e-10	-4.991530619477993e-6	10
7585.775750291836	0.0006591283692782036	151.71551500583675	10	0.1197310850999613	3.163059136216525e-11	-5.6487314141575935e-6	10
9120.108393559096	0.0005482390980715926	182.40216787118194	10	0.12797267896878753	8.042723780580804e-11	-5.491616161710762e-6	10
10964.78196143185	0.0004560054196779548	219.29563922863704	10	0.13647520115643275	8.9133551662103e-11	-5.184028340750601e-6	10
13182.567385564074	0.00037928878751459176	263.6513477112815	11	0.14523387536595625	3.8294142581456884e-11	-6.182759397019386e-6	10
15848.93192461114	0.0003154786722400965	316.9786384922229	11	0.1542436338729271	2.4891255841820056e-11	-5.92894308252113e-6	10
19054.607179632483	0.00026240373012488614	381.09214359264973	11	0.16349947173098844	2.458829402233365e-11	-5.8380514153740105e-6	10
22908.676527677748	0.0002182579161200828	458.17353055355505	11	0.17299579327037423	5.86006647410622e-11	-5.598366839673354e-6	10
27542.28703338169	0.0001815390273850505	550.8457406676339	11	0.18272714086819963	6.714408616085335e-11	-5.896847857082832e-6	10
33113.11214825915	0.00015099758602010063	662.2622429651831	11	0.1926878830294708	3.717781291572354e-13	-6.122271439278112e-6	10
39810.71705534977	0.00012559432157547884	796.2143411069956	11	0.2028721721796669	1.4909210170429705e-11	-6.09459941655671e-6	10
47863.0092322638	0.00010446480654270205	957.2601846452762	11	0.2132740322953468	4.680162426825305e-11	-5.555897014060635e-6	10
57543.993733715666	0.0000868900414374688	1150.8798746743134	11	0.22388740003865823	8.576025750180055e-11	-5.7791898760900995e-6	10
69183.09709189362	0.0000722719885372964	1383.6619418378727	11	0.23470625458858232	7.46530585879725e-12	-6.090785819127354e-6	10
83176.37711026709	0.00006011322173087065	1663.5275422053421	11	0.24572450340768984	9.457190031067122e-12	-5.834269452213777e-6	10
100000.	0.00005	2000.0000000000005	11	0.2569358356452262	2.0037616427141715e-11	-5.873531058458226e-6	10
