beta	a	b	lmax	sigmav/((4 pi)/k^2)	Deltasigmav	delta_lmax	counter
0.039810717055349734	125.59432157547897	0.0007962143411069948	10	4.248411145310243e-9	0.0014847851278562488	-5.12326591339546e-6	10
0.047863009232263824	104.464806542702	0.0009572601846452766	10	6.073309091251764e-9	0.0020978940782649925	-4.858004116311769e-6	10
0.057543993733715694	86.89004143746877	0.0011508798746743141	10	8.771422477968096e-9	0.0010873302367976915	-5.228440191976655e-6	10
0.06918309709189366	72.27198853729637	0.0013836619418378735	10	1.2543466675510658e-8	0.0006385756749885972	-5.370490140527521e-6	10
0.08317637711026708	60.113221730870656	0.001663527542205342	10	1.806937027064493e-8	0.0007164607650406413	-5.034665834097392e-6	10
0.1	49.99999999999999	0.0020000000000000005	10	2.6081237890418216e-8	0.00019228804594578186	-5.577220668438971e-6	10
0.12022644346174131	41.58818855513354	0.002404528869234827	10	3.758415112468132e-8	0.00011513780752791578	-5.3369664563219676e-6	10
0.1445439770745928	34.591548545946814	0.0028908795414918564	10	5.429004174763264e-8	0.000017366516746551903	-5.475542298677878e-6	10
0.17378008287493762	28.771996866857833	0.003475601657498753	10	7.835987354231389e-8	0.00005616964037998975	-5.746502018556643e-6	10
0.20892961308540386	23.931504616131924	0.004178592261708078	10	1.1306357369646797e-7	0.000024094336005217065	-5.543000881771618e-6	10
0.25118864315095796	19.905358527674863	0.00502377286301916	10	1.6341781696234334e-7	0.000025147604212871147	-5.41196883503212e-6	10
0.3019951720402016	16.556556074129556	0.006039903440804033	10	2.3661810549557274e-7	7.866515174946528e-6	-5.38072755056672e-6	10
0.3630780547701014	13.771143516690827	0.00726156109540203	10	3.4168867944290295e-7	0.000055762688618192286	-5.036171605944148e-6	10
0.4365158322401661	11.454338263838862	0.008730316644803324	10	4.940066191178787e-7	1.836942412841709e-6	-5.343391742470626e-6	10
0.5248074602497729	9.52730358981623	0.01049614920499546	10	7.147688502324139e-7	0.000010281576578746755	-5.145610441559498e-6	10
0.6309573444801936	7.924465962305563	0.012619146889603874	10	1.035154994719885e-6	0.000013948866560783589	-4.888922085589559e-6	10
0.7585775750291835	6.591283692782037	0.015171551500583674	10	1.5000031427837988e-6	3.5279872561232626e-6	-5.673303114150191e-6	10
0.9120108393559097	5.482390980715925	0.018240216787118197	10	2.174016268864974e-6	3.865149180138733e-6	-5.421696033389439e-6	10
1.096478196143185	4.560054196779548	0.021929563922863705	10	3.151465732860652e-6	1.6735386274673146e-6	-5.2699694135264075e-6	10
1.3182567385564075	3.7928878751459174	0.026365134771128153	10	4.575352240889871e-6	8.293983225094176e-7	-5.477979595818043e-6	10
1.584893192461114	3.154786722400965	0.03169786384922229	10	6.648875452185983e-6	1.8565123644822486e-6	-5.562398272814311e-6	10
1.9054607179632483	2.6240373012488614	0.038109214359264974	10	9.669931256109743e-6	2.996854503259429e-6	-4.895578407121398e-6	10
2.2908676527677723	2.1825791612008305	0.045817353055355454	10	0.000014082119606505591	9.770578785993747e-7	-5.528509101270176e-6	10
2.7542287033381663	1.8153902738505068	0.055084574066763335	10	0.000020547913749704392	2.8342468374628973e-7	-5.0605992191997525e-6	10
3.311311214825911	1.5099758602010078	0.06622622429651824	10	0.000030033848664676974	2.2994057558490643e-7	-5.4015516741296756e-6	10
3.981071705534973	1.2559432157547898	0.07962143411069948	10	0.00004400817393874209	6.41771894132353e-8	-5.845433950951503e-6	10
4.786300923226385	1.0446480654270194	0.09572601846452772	10	0.00006467713776676698	3.1798151450882225e-8	-5.670600603365676e-6	10
5.754399373371572	0.8689004143746872	0.11508798746743147	10	0.00009539611975553914	1.4609653430080243e-7	-5.3766890731058615e-6	10
6.918309709189363	0.7227198853729639	0.1383661941837873	10	0.0001413350462312296	5.4919091974394776e-8	-5.3473786987945e-6	10
8.317637711026709	0.6011322173087065	0.16635275422053422	10	0.00021056305744600798	2.4476761754497448e-8	-5.397419801090606e-6	10
10.	0.5	0.20000000000000004	10	0.0003158572653556724	7.433697900421954e-9	-5.547811206707045e-6	10
12.02264434617413	0.41588188555133543	0.24045288692348266	10	0.0004779491334502546	1.1796274434097798e-8	-5.68754214790093e-6	10
14.45439770745928	0.3459154854594681	0.28908795414918564	10	0.000731288402967642	9.16168204540947e-9	-5.071591458237065e-6	10
17.378008287493763	0.2877199686685783	0.34756016574987536	10	0.001134966075008056	1.2912197544846482e-8	-5.319422534960191e-6	10
20.892961308540407	0.239315046161319	0.41785922617080823	10	0.0017958755888452065	1.1834597966862883e-9	-5.72242246129205e-6	10
25.11886431509582	0.19905358527674843	0.5023772863019165	10	0.002912770085381029	2.126314714401602e-9	-5.4174371173432845e-6	10
30.199517204020193	0.16556556074129536	0.603990344080404	10	0.0048919882242550615	6.149593571885868e-10	-5.539674353138883e-6	10
36.30780547701018	0.13771143516690815	0.7261561095402037	10	0.008638561603411922	1.658142443855852e-9	-4.978182532137425e-6	10
43.65158322401656	0.11454338263838873	0.8730316644803314	10	0.0164599230545492	6.130570935668281e-10	-5.312933672718275e-6	10
52.48074602497723	0.0952730358981624	1.0496149204995449	10	0.03550981802647409	1.8579291407707137e-10	-5.490470571063012e-6	10
63.0957344480193	0.0792446596230557	1.2619146889603863	10	0.09565544097718719	6.694385908888166e-11	-5.335149991436046e-6	10
75.85775750291836	0.06591283692782036	1.5171551500583675	10	0.3703034696680699	2.1116975619126887e-11	-5.0861249155594205e-6	10
91.20108393559097	0.054823909807159246	1.8240216787118197	10	0.5306743410700274	5.233593756986136e-12	-5.352837035589304e-6	10
109.64781961431851	0.04560054196779548	2.1929563922863706	10	0.14980146402239497	1.5193157258741252e-13	-5.597627291087816e-6	10
131.82567385564073	0.03792887875145918	2.636513477112815	10	0.0551043545457549	3.6750124689136614e-10	-5.180371626492153e-6	10
158.48931924611142	0.031547867224009644	3.169786384922229	10	0.022227007675007664	1.4449702271160432e-10	-5.607990789434082e-6	10
190.54607179632484	0.02624037301248861	3.8109214359264976	10	0.006160407994544747	9.527184210055441e-10	-5.482113053350879e-6	10
229.08676527677747	0.02182579161200828	4.58173530553555	11	0.00014087833157269152	5.6796789833072274e-8	-5.921555659944341e-6	10
275.4228703338169	0.018153902738505052	5.508457406676339	10	0.04553831398587871	1.2474837799738716e-10	-5.311877666926657e-6	10
331.1311214825914	0.015099758602010066	6.6226224296518295	10	0.6553035490425504	9.976366357426759e-12	-5.460684170527599e-6	10
398.1071705534977	0.012559432157547885	7.962143411069956	11	0.12951059245908925	9.179421879089973e-11	-5.368717945773098e-6	10
478.630092322638	0.010446480654270203	9.572601846452763	10	0.03736641943464137	3.2453885769882695e-10	-5.246383483780583e-6	10
575.4399373371566	0.008689004143746881	11.508798746743134	10	0.0021324179556101454	5.294678617196269e-9	-5.3421472220323105e-6	10
691.8309709189363	0.00722719885372964	13.836619418378728	11	0.2497883577701133	2.976807555727831e-13	-6.333884446996443e-6	10
831.7637711026708	0.006011322173087066	16.63527542205342	11	0.1708782976317327	5.774331505581355e-11	-5.723783231189857e-6	10
1000.	0.005	20.000000000000004	10	0.03409411954158664	3.517217618321946e-10	-5.243203854416853e-6	10
1202.2644346174131	0.004158818855513354	24.04528869234827	11	0.04503447522676443	4.362147539750259e-12	-6.115133571372112e-6	10
1445.439770745928	0.0034591548545946814	28.908795414918565	11	0.24322710040827836	1.8635130531240938e-11	-6.063507212727801e-6	10
1737.8008287493763	0.002877199686685783	34.756016574987534	10	0.01961811621443024	8.03160362663824e-11	-5.474779567706575e-6	10
2089.2961308540407	0.0023931504616131905	41.78592261708082	11	0.4949099316457184	4.539170939079305e-12	-6.012965554606653e-6	10
2511.886431509582	0.0019905358527674845	50.237728630191654	10	0.04720138065155852	2.442576507937545e-10	-5.0938668238123835e-6	10
3019.951720402019	0.001655655607412954	60.39903440804039	11	0.49588635035415846	2.3141477337199514e-11	-5.810652432155632e-6	10
3630.7805477010174	0.0013771143516690817	72.61561095402037	10	0.02742682608527784	1.650088136865269e-10	-5.645647279624087e-6	10
4365.158322401666	0.0011454338263838849	87.30316644803334	11	0.1914108933073348	1.4034183655929843e-11	-6.123720643648029e-6	10
5248.074602497723	0.000952730358981624	104.96149204995449	11	0.5168673487057406	1.3510822152701614e-12	-6.011740288029099e-6	10
6309.57344480193	0.0007924465962305569	126.19146889603863	11	0.020318212242937554	9.379191049755922e-11	-6.079044599881452e-6	10
7585.775750291836	0.0006591283692782036	151.71551500583675	10	0.09216126110115587	4.28309713180659e-11	-5.457745829572497e-6	10
9120.108393559096	0.0005482390980715926	182.40216787118194	10	0.1458277856271334	5.2912070137815784e-14	-6.000962307122995e-6	10
10964.78196143185	0.0004560054196779548	219.29563922863704	10	0.16690617115653658	2.4354991249692737e-11	-5.324256087015076e-6	10
13182.567385564074	0.00037928878751459176	263.6513477112815	10	0.14382359813125473	5.468861785175903e-11	-5.207553921377268e-6	10
15848.93192461114	0.0003154786722400965	316.9786384922229	11	0.07813805311436318	3.196304311608033e-11	-6.0429437063639295e-6	10
19054.607179632483	0.00026240373012488614	381.09214359264973	11	0.20950768296293232	3.3130463267253515e-11	-6.004837771092955e-6	10
22908.676527677748	0.0002182579161200828	458.17353055355505	11	0.2648478454894546	6.868263970008432e-12	-6.159572355943557e-6	10
27542.28703338169	0.0001815390273850505	550.8457406676339	11	0.010055986874954194	2.4836300966465175e-10	-5.894269145829605e-6	10
33113.11214825915	0.00015099758602010063	662.2622429651831	10	0.1673193556324945	1.2089281793453324e-11	-5.371475465540749e-6	10
39810.71705534977	0.00012559432157547884	796.2143411069956	11	0.2733979121808892	2.079186656239141e-11	-5.838316672634687e-6	10
47863.0092322638	0.00010446480654270205	957.2601846452762	11	0.2808939426154443	3.4899461241135107e-11	-5.722685650531404e-6	10
57543.993733715666	0.0000868900414374688	1150.8798746743134	11	0.1729085003425208	8.526433964018256e-12	-6.438816467864001e-6	10
69183.09709189362	0.0000722719885372964	1383.6619418378727	11	0.4657649208825313	1.6861500898017507e-11	-5.428347627281263e-6	10
83176.37711026709	0.00006011322173087065	1663.5275422053421	11	0.16187886518102348	1.3725458114328737e-11	-6.117553696597449e-6	10
100000.	0.00005	2000.0000000000005	12	0.29091934332278635	1.5003424180650503e-11	-6.447216342162684e-6	10
