beta	a	b	lmax	sigmaT/((4 pi)/k^2)	DeltasigmaT	delta_lmax	counter
1.3182567385564075	37.92887875145918	0.0002636513477112815	46	9.07484106373863e-10	0.0019367109462467248	-0.00002335400354964797	10
1.584893192461114	31.54786722400965	0.00031697863849222284	38	3.298026418533539e-10	0.0009265031709758029	-0.000018533902345973963	10
1.9054607179632483	26.240373012488615	0.0003810921435926497	45	5.052741412615987e-10	0.000047566544238986036	-0.00002259129629053689	10
2.2908676527677723	21.825791612008306	0.00045817353055355446	36	4.4313874221618246e-10	0.0007081701358623545	-0.0000189475852738868	10
2.7542287033381663	18.153902738505067	0.0005508457406676332	42	5.543150251002338e-10	0.00016917022472123116	-0.000021052992436607264	10
3.311311214825911	15.099758602010079	0.0006622622429651823	34	3.175354403055917e-10	0.0003045179730658947	-0.000018028561902221493	10
3.981071705534973	12.559432157547898	0.0007962143411069947	32	3.495361210938091e-10	0.0026728294452229824	-0.000016494047755435475	10
4.786300923226385	10.446480654270193	0.0009572601846452771	41	7.124228630066701e-10	0.007712724471415823	-0.000021104965075290925	10
5.754399373371572	8.689004143746873	0.0011508798746743146	26	3.5913049955324894e-10	0.0008420641492800415	-0.000013544009880178328	10
6.918309709189363	7.227198853729639	0.0013836619418378727	17	2.6873825683840966e-10	0.003144414705509838	-9.086416607868916e-6	10
8.317637711026709	6.0113221730870645	0.001663527542205342	15	3.455559718292287e-10	0.007765644763915082	-7.977979889600659e-6	10
10.	5.	0.002	13	4.757755883407986e-10	0.0024583224013333977	-7.080155887746248e-6	10
12.02264434617413	4.1588188555133545	0.0024045288692348264	10	6.373787515645225e-10	0.00001185413487120704	-5.655770260128459e-6	10
14.45439770745928	3.4591548545946806	0.0028908795414918564	10	9.096845160578552e-10	0.0010947190571881195	-5.223426563888722e-6	10
17.378008287493763	2.8771996866857834	0.003475601657498753	10	1.2789986149407778e-9	0.0024783514693777764	-5.033973200253353e-6	10
20.892961308540407	2.3931504616131902	0.0041785922617080815	10	1.8400796890752104e-9	0.0016248135001200226	-5.6263821795784395e-6	10
25.11886431509582	1.990535852767485	0.005023772863019164	10	2.6334997217433014e-9	0.001595188247364567	-5.2542370832973284e-6	10
30.199517204020193	1.6556556074129538	0.006039903440804039	10	3.789842276257551e-9	0.0031437761223196544	-5.3101768182249245e-6	10
36.30780547701018	1.3771143516690816	0.007261561095402036	10	5.4284992773684495e-9	0.00044622618924981946	-5.576560286502199e-6	10
43.65158322401656	1.1454338263838872	0.008730316644803313	10	7.802308063861493e-9	0.0000543323996082226	-5.884826009819544e-6	10
52.48074602497723	0.9527303589816241	0.010496149204995446	10	1.126325516093684e-8	0.000542280615534139	-5.231414443098172e-6	10
63.0957344480193	0.792446596230557	0.01261914688960386	10	1.6255809068760185e-8	0.0001096350763205457	-5.773065957474063e-6	10
75.85775750291836	0.6591283692782036	0.015171551500583674	10	2.352064789135125e-8	0.00009706693364632778	-5.263444830985509e-6	10
91.20108393559097	0.5482390980715925	0.018240216787118197	10	3.3895286786664544e-8	0.00020645379522798573	-5.265408579360891e-6	10
109.64781961431851	0.4560054196779548	0.0219295639228637	10	4.910518457619e-8	0.000037563053426379056	-5.654786686267328e-6	10
131.82567385564073	0.37928878751459183	0.026365134771128146	10	7.119408549513258e-8	0.00010778749691748724	-5.0610200909151684e-6	10
158.48931924611142	0.31547867224009646	0.03169786384922228	10	1.0335116402850259e-7	0.00010974434390282199	-4.9155568845116366e-6	10
190.54607179632484	0.26240373012488616	0.03810921435926497	10	1.5008309517568168e-7	3.2289942475938606e-6	-5.41485952467296e-6	10
229.08676527677747	0.2182579161200828	0.045817353055355496	10	2.1874768023905578e-7	4.878624398995611e-7	-5.862919824594358e-6	10
275.4228703338169	0.1815390273850505	0.055084574066763384	10	3.189388593147707e-7	0.00002499689179138026	-5.225981226197879e-6	10
331.1311214825914	0.15099758602010066	0.06622622429651828	10	4.6587767186567065e-7	5.368483474940957e-7	-5.777530764065921e-6	10
398.1071705534977	0.12559432157547887	0.07962143411069955	10	6.819806448560153e-7	7.095995086542339e-6	-5.294081943672771e-6	10
478.630092322638	0.10446480654270204	0.0957260184645276	10	1.0025531576790097e-6	1.1314613103842418e-6	-5.495772446271637e-6	10
575.4399373371566	0.08689004143746883	0.11508798746743133	10	1.4787122443563977e-6	1.8977104421142447e-6	-5.333820608080212e-6	10
691.8309709189363	0.0722719885372964	0.13836619418378726	10	2.1906718690887406e-6	3.434100653692666e-6	-5.07890124111539e-6	10
831.7637711026708	0.06011322173087065	0.16635275422053417	10	3.2645825605205177e-6	1.6367249868923353e-8	-5.7087445339589605e-6	10
1000.	0.05	0.2	10	4.897932203784738e-6	2.679745585078566e-7	-5.342789764030724e-6	10
1202.2644346174131	0.04158818855513354	0.24045288692348263	10	7.414291682787666e-6	1.5161654727030828e-6	-5.084033796295033e-6	10
1445.439770745928	0.034591548545946815	0.2890879541491856	10	0.000011353518355861667	9.319186310717674e-7	-5.1382735497682674e-6	10
1737.8008287493763	0.028771996866857833	0.34756016574987525	10	0.00001763825946675067	3.391506326941946e-7	-5.375862053484072e-6	10
2089.2961308540407	0.0239315046161319	0.4178592261708082	10	0.000027936894930961766	1.3257092252108822e-7	-5.414589449477749e-6	10
2511.886431509582	0.019905358527674846	0.5023772863019165	10	0.00004540695433201769	8.394001944032556e-8	-5.476407100024523e-6	10
3019.951720402019	0.01655655607412954	0.6039903440804039	10	0.00007652789575299005	5.196978121291067e-8	-5.3905646026524684e-6	10
3630.7805477010174	0.013771143516690816	0.7261561095402035	10	0.00013595274157957845	3.210688320161799e-8	-5.285541135583275e-6	10
4365.158322401666	0.011454338263838848	0.8730316644803332	10	0.00026207671395051083	1.2127719518551113e-10	-5.604203093192221e-6	10
5248.074602497723	0.00952730358981624	1.0496149204995446	10	0.0005812130071704347	3.0493233243481327e-8	-5.3843293989073734e-6	10
6309.57344480193	0.007924465962305569	1.261914688960386	10	0.0017145559954897314	3.0497391728482724e-9	-4.855432813862712e-6	10
7585.775750291836	0.006591283692782037	1.5171551500583673	10	0.012034892288505947	1.753101145810383e-10	-5.520816178961491e-6	10
9120.108393559096	0.005482390980715926	1.8240216787118193	10	0.04830035598518945	1.1696662148324632e-10	-5.199124560403479e-6	10
10964.78196143185	0.004560054196779548	2.19295639228637	10	0.00336359620630919	3.55702160814688e-9	-4.9387928066835e-6	10
13182.567385564074	0.0037928878751459175	2.636513477112815	10	0.0010664631732795807	8.26894752017727e-9	-5.070858733877358e-6	10
15848.93192461114	0.0031547867224009647	3.1697863849222285	10	0.0004393626526584164	6.642729109995653e-10	-5.4637275776096014e-6	10
19054.607179632483	0.0026240373012488614	3.8109214359264967	10	0.0001544837908889447	1.1501080773552671e-8	-5.489079475162533e-6	10
22908.676527677748	0.0021825791612008283	4.58173530553555	10	9.445679029604016e-6	4.334218000781215e-7	-5.381617345703503e-6	10
27542.28703338169	0.001815390273850505	5.508457406676338	10	0.0001895586265534652	1.564713371969702e-9	-5.775885909678231e-6	10
33113.11214825915	0.0015099758602010063	6.62262242965183	10	0.011010790841445024	4.2745810022331735e-12	-5.340855759700252e-6	10
39810.71705534977	0.0012559432157547886	7.962143411069954	10	0.007222453725957074	2.038186446542585e-10	-5.547418030319459e-6	10
47863.0092322638	0.0010446480654270204	9.572601846452761	10	0.0013964445615936346	3.3332485190950243e-12	-5.509538042450394e-6	10
57543.993733715666	0.000868900414374688	11.508798746743134	10	0.0004287173895449394	1.45727704426765e-9	-5.3577687428311605e-6	10
69183.09709189362	0.000722719885372964	13.836619418378724	10	2.394002035433084e-6	3.398414295045797e-6	-4.902035779274436e-6	10
83176.37711026709	0.0006011322173087065	16.635275422053418	10	0.024924620388799782	1.3550035744729064e-10	-5.439894778467912e-6	10
100000.	0.0005	20.	10	0.0033285072845393587	4.586553753309777e-10	-5.520250670351544e-6	10
