beta	a	b	lmax	sigmav/((4 pi)/k^2)	Deltasigmav	delta_lmax	counter
158.48931924611142	0.0015773933612004824	1267.9145539688914	28	23.710534186287187	1.5371940107771366e-9	0.00006223303391249405	10
190.54607179632484	0.0013120186506244307	1524.3685743705987	28	19.713891478877294	2.6868149784916965e-9	0.00007805734415179857	10
229.08676527677747	0.0010912895806004142	1832.6941222142198	28	21.86593696715207	3.4353946802331365e-9	0.00009703710017198263	10
275.4228703338169	0.0009076951369252525	2203.382962670535	28	27.51183754032162	4.039445117573861e-9	0.00011939134232019054	10
331.1311214825914	0.0007549879301005033	2649.0489718607314	29	22.982084164338403	2.663697080619703e-9	0.00008155425020509484	10
398.1071705534977	0.0006279716078773943	3184.857364427982	30	24.379092450504583	1.330976821925622e-9	0.00005392581224460836	10
478.630092322638	0.0005223240327135102	3829.040738581104	29	27.79029937385158	4.4457547430369244e-9	0.00012420701340679145	10
575.4399373371566	0.0004344502071873441	4603.519498697253	31	25.31493921581985	1.0123053555943662e-9	0.00004410794027607632	10
691.8309709189363	0.000361359942686482	5534.64776735149	30	29.77658402975781	3.2070423552780116e-9	0.00010529750593675104	10
831.7637711026708	0.0003005661086543533	6654.110168821367	31	31.78451351687562	1.6001193421379004e-9	0.00007102796023539575	10
1000.	0.00025	8000.	32	35.14322517479781	7.588389287999978e-10	0.00004595483856218802	10
1202.2644346174131	0.00020794094277566772	9618.115476939305	31	31.769362307091757	3.3528764892304677e-9	0.00010969898599137438	10
1445.439770745928	0.00017295774272973406	11563.518165967424	32	38.710994317490474	1.5285617342377025e-9	0.00007496151850446944	10
1737.8008287493763	0.00014385998433428916	13902.40662999501	33	31.609241714092175	9.521467359184735e-10	0.000048574571166341795	10
2089.2961308540407	0.00011965752308065951	16714.369046832326	33	35.06474612639896	1.282157663201798e-9	0.00006205260892870743	10
2511.886431509582	0.00009952679263837423	20095.091452076656	33	32.47507670785525	1.99414294456801e-9	0.00007797753681897256	10
3019.951720402019	0.0000827827803706477	24159.61376321615	34	38.07762052911498	9.711104397286302e-10	0.00005233661735768507	10
3630.7805477010174	0.00006885571758345409	29046.24438160814	33	45.842863821102725	2.9802525970385486e-9	0.00012075234136366891	10
4365.158322401666	0.00005727169131919425	34921.26657921333	34	41.916407970847125	1.6849644363648465e-9	0.00008139424638470376	10
5248.074602497723	0.000047636517949081204	41984.59681998179	35	38.40204526065849	1.033252666632925e-9	0.000054076197634248324	10
6309.57344480193	0.00003962232981152785	50476.58755841544	35	45.38547417053373	1.2152730787838025e-9	0.00006804560615952142	10
7585.775750291836	0.000032956418463910185	60686.206002334686	35	51.69729613837248	1.5506873818586488e-9	0.0000847307084135734	10
9120.108393559096	0.00002741195490357963	72960.86714847277	36	54.373754249337786	8.25283162592472e-10	0.00005668210366987316	10
10964.78196143185	0.000022800270983897744	87718.2556914548	35	83.396301568353	1.9866715360225553e-9	0.00013095236335829605	10
13182.567385564074	0.00001896443937572959	105460.5390845126	37	69.59737677026979	5.458574615320534e-10	0.00004708674956159054	10
15848.93192461114	0.000015773933612004827	126791.45539688913	36	84.72791601845091	1.5718465761597474e-9	0.00011190158194647872	10
19054.607179632483	0.000013120186506244306	152436.85743705987	37	68.18500948199382	1.0664312850923279e-9	0.00007508000666946388	10
22908.676527677748	0.000010912895806004142	183269.41222142198	37	56.00585906235292	1.8096704820558551e-9	0.00009395586493202892	10
27542.28703338169	9.076951369252525e-6	220338.29626705352	38	25.723030838036752	2.1142369508634924e-9	0.00006264141632222317	10
33113.11214825915	7.549879301005032e-6	264904.8971860732	34	44.936601035527545	9.130741891888215e-8	0.000734500879323684	10
