beta	a	b	lmax	sigmaT/((4 pi)/k^2)	DeltasigmaT	delta_lmax	counter
3630.7805477010174	0.000013771143516690818	726156.1095402035	140	2243.0147419546593	5.6115559614228615e-8	0.009581820748381285	10
4365.158322401666	0.000011454338263838849	873031.6644803332	78	1719.6242244830023	0.0007293194371112699	-0.052270343547434914	10
5248.074602497723	9.52730358981624e-6	1.0496149204995446e6	144	2345.973826042079	5.023815574457327e-8	0.009156664310596335	10
6309.57344480193	7.92446596230557e-6	1.261914688960386e6	87	2000.194678192037	0.0010401344741595292	-1.3745346525583793	10
7585.775750291836	6.591283692782036e-6	1.517155150058367e6	89	2029.4692151373877	0.0003867700635843938	-1.1130079093171596	10
9120.108393559096	5.482390980715926e-6	1.8240216787118192e6	155	2247.1224994905865	1.740073983111925e-8	0.005102172218791069	10
10964.78196143185	4.560054196779548e-6	2.19295639228637e6	91	1832.4821334013996	0.00007898166524366848	-0.7648596521357555	10
13182.567385564074	3.792887875145918e-6	2.636513477112815e6	156	1934.5586120077098	3.470328015587665e-8	0.006657813829886989	10
15848.93192461114	3.1547867224009652e-6	3.1697863849222283e6	90	1267.0407201015405	0.0017785431368965128	-0.6401654904185478	10
19054.607179632483	2.6240373012488615e-6	3.8109214359264965e6	158	1214.8759396878208	7.751819611034354e-8	0.007834643728838268	10
22908.676527677748	2.1825791612008283e-6	4.581735305535549e6	95	569.2072029202476	0.0005849043771609313	-0.8313944313366757	10
27542.28703338169	1.815390273850505e-6	5.508457406676338e6	78	347.8578101213224	0.007674743716369693	-0.09242113788567327	10
33113.11214825915	1.5099758602010063e-6	6.622622429651829e6	67	365.58398602289253	0.0009847983834837906	-1.4113503413796529	10
39810.71705534977	1.2559432157547886e-6	7.962143411069954e6	73	637.6200614771142	0.0024215355222610034	-0.34569859173443657	10
47863.0092322638	1.0446480654270205e-6	9.57260184645276e6	166	2739.1343889645073	4.378078481190141e-8	0.008635705404151223	10
57543.993733715666	8.689004143746882e-7	1.1508798746743133e7	170	4061.2545349772113	1.91073289940662e-8	0.006875058640743326	10
69183.09709189362	7.227198853729641e-7	1.3836619418378724e7	170	5439.006948786546	2.061882563625559e-8	0.008269280330092426	10
83176.37711026709	6.011322173087066e-7	1.6635275422053417e7	124	6442.626837326267	0.0011452183434781497	-1.4744571535969417	10
100000.	5.e-7	2.e7	126	6423.641581304541	0.0011662295549411464	-1.5191950378096462	10
