beta	a	b	lmax	sigmaT/((4 pi)/k^2)	DeltasigmaT	delta_lmax	counter
2511.886431509582	0.00019905358527674846	5023.772863019164	21	15.537748065600745	2.505666373586395e-12	-9.706902036761165e-6	10
3019.951720402019	0.0001655655607412954	6039.903440804038	20	27.92883054475483	4.499147570991262e-12	-7.901734948433991e-6	10
3630.7805477010174	0.00013771143516690817	7261.561095402035	21	27.403686608492382	6.963159899419299e-13	-9.946969733240556e-6	10
4365.158322401666	0.0001145433826383885	8730.316644803332	21	17.59940661070776	2.856195493029203e-12	-9.125710910613058e-6	10
5248.074602497723	0.00009527303589816241	10496.149204995447	22	19.048396057763938	9.898078261412521e-13	-0.000010813731481720513	10
6309.57344480193	0.0000792446596230557	12619.14688960386	21	23.820065476776858	2.7259768857864605e-12	-8.716310018079231e-6	10
7585.775750291836	0.00006591283692782037	15171.551500583671	22	20.679330739298383	3.704012856151358e-13	-0.000011009649179019645	10
9120.108393559096	0.00005482390980715926	18240.216787118192	22	20.41034475553165	9.378587932086322e-13	-0.000010543439285512262	10
10964.78196143185	0.00004560054196779549	21929.5639228637	22	19.60690790580338	2.5771655018970885e-12	-9.75950685084102e-6	10
13182.567385564074	0.00003792887875145918	26365.13477112815	22	27.46670988004156	2.2814077164866236e-12	-9.701601908531302e-6	10
15848.93192461114	0.00003154786722400965	31697.86384922228	22	23.954176759441975	5.923617653670582e-13	-0.000010351056860247608	10
19054.607179632483	0.000026240373012488613	38109.214359264966	23	13.18874557885586	2.407131841616115e-12	-0.000011675271417221049	10
22908.676527677748	0.000021825791612008283	45817.353055355496	23	10.887588733730423	4.313962654124954e-12	-0.000010324327071458123	10
27542.28703338169	0.00001815390273850505	55084.57406676338	23	15.55921800618673	8.229192555381872e-13	-0.0000111597678023572	10
33113.11214825915	0.000015099758602010064	66226.2242965183	23	12.63502615139379	4.06726529476865e-12	-9.797576940007873e-6	10
39810.71705534977	0.000012559432157547886	79621.43411069954	24	23.034156681082628	1.2338940740880727e-15	-0.000012267032061651981	10
47863.0092322638	0.000010446480654270205	95726.0184645276	24	34.171145941821756	1.836910748736106e-12	-0.000011533885944626954	10
57543.993733715666	8.689004143746882e-6	115087.98746743133	24	42.77903178257658	5.007795312446281e-13	-0.000011676091730160573	10
69183.09709189362	7.22719885372964e-6	138366.19418378724	23	57.35361470107412	2.2792923027917356e-12	-8.943325932955488e-6	10
83176.37711026709	6.011322173087066e-6	166352.75422053417	24	53.66277103138872	1.4575569403010324e-12	-0.000010756767048362406	10
100000.	5.e-6	200000.	25	63.418570533210335	1.7814386864288256e-13	-0.000012288972549292412	10
