beta	a	b	lmax	sigmav/((4 pi)/k^2)	Deltasigmav	delta_lmax	counter
331.1311214825914	0.0015099758602010066	662.2622429651828	19	7.002627059875231	2.163932462627335e-12	-9.429377586619968e-6	10
398.1071705534977	0.0012559432157547886	796.2143411069954	19	7.889134301239283	3.8082154616345416e-12	-9.047891924343226e-6	10
478.630092322638	0.0010446480654270204	957.260184645276	19	9.82742849392503	1.445136226613573e-12	-9.287073274803284e-6	10
575.4399373371566	0.0008689004143746882	1150.8798746743132	19	4.83102583484303	5.1244182785937915e-12	-8.861151087514499e-6	10
691.8309709189363	0.000722719885372964	1383.6619418378725	19	10.68714219673915	2.457812210292348e-12	-8.903079295155827e-6	10
831.7637711026708	0.0006011322173087066	1663.5275422053417	20	7.893015313983487	5.740796974994469e-12	-9.305595558795744e-6	10
1000.	0.0005	2000.	20	10.946723314129303	2.4527553001129496e-12	-9.620166316817798e-6	10
1202.2644346174131	0.00041588188555133544	2404.5288692348263	20	5.365730216658164	4.9069110839713064e-12	-9.776075950188243e-6	10
1445.439770745928	0.0003459154854594681	2890.879541491856	20	11.839687532553931	5.288101817694412e-12	-9.656033265614878e-6	10
1737.8008287493763	0.0002877199686685783	3475.6016574987525	20	7.567970449078159	2.908185409592078e-12	-9.407977290580002e-6	10
2089.2961308540407	0.00023931504616131902	4178.592261708081	20	10.644209426268093	3.0526568958913093e-12	-9.03629413416841e-6	10
2511.886431509582	0.00019905358527674846	5023.772863019164	21	9.766590066322275	3.286407181346469e-12	-9.706902036761165e-6	10
3019.951720402019	0.0001655655607412954	6039.903440804038	21	13.908829728701699	2.662843734802285e-13	-0.000010347892697986334	10
3630.7805477010174	0.00013771143516690817	7261.561095402035	21	13.694923214076512	2.146167583807193e-12	-9.946969733240556e-6	10
4365.158322401666	0.0001145433826383885	8730.316644803332	21	7.08513489299114	1.0630233997020632e-11	-9.125710910613058e-6	10
5248.074602497723	0.00009527303589816241	10496.149204995447	22	8.221680340577612	5.29449243300007e-12	-0.000010813731481720513	10
6309.57344480193	0.0000792446596230557	12619.14688960386	22	11.908786870815305	3.150334022703271e-12	-0.000010434300190286415	10
7585.775750291836	0.00006591283692782037	15171.551500583671	22	10.715074348286752	1.089513405981898e-12	-0.000011009649179019645	10
9120.108393559096	0.00005482390980715926	18240.216787118192	22	12.614799943383453	3.975215921103102e-12	-0.000010543439285512262	10
10964.78196143185	0.00004560054196779549	21929.5639228637	22	14.61359790100008	4.668322262570014e-12	-9.75950685084102e-6	10
13182.567385564074	0.00003792887875145918	26365.13477112815	22	22.800194017831572	4.189205897995933e-12	-9.701601908531302e-6	10
15848.93192461114	0.00003154786722400965	31697.86384922228	23	25.241995378873625	1.24855910048443e-12	-0.000011136547174325785	10
19054.607179632483	0.000026240373012488613	38109.214359264966	23	17.210738129466705	7.094801409557179e-13	-0.000011675271417221049	10
22908.676527677748	0.000021825791612008283	45817.353055355496	22	15.193405380590091	7.671112698442107e-12	-8.57308118186354e-6	10
27542.28703338169	0.00001815390273850505	55084.57406676338	22	13.475727460665842	1.0105244092185789e-11	-8.485062163578153e-6	10
33113.11214825915	0.000015099758602010064	66226.2242965183	22	13.986805012974317	6.7864965574901344e-12	-8.417975169761018e-6	10
39810.71705534977	0.000012559432157547886	79621.43411069954	24	15.06395022757899	1.1450134028601522e-12	-0.000012267032061651981	10
47863.0092322638	0.000010446480654270205	95726.0184645276	23	24.292353474651296	4.8402313936706085e-12	-0.000010019621251109103	10
57543.993733715666	8.689004143746882e-6	115087.98746743133	24	29.647421067194777	8.840016387642679e-13	-0.000011676091730160573	10
69183.09709189362	7.22719885372964e-6	138366.19418378724	24	28.839248691739204	1.6001178972194167e-12	-0.000011277176592971214	10
83176.37711026709	6.011322173087066e-6	166352.75422053417	23	13.887720128444142	1.4305153814097155e-11	-8.497628734791674e-6	10
100000.	5.e-6	200000.	25	11.127182709322494	5.049451267047571e-13	-0.000012288972549292412	10
